area_id,build_id,build_name,floor,room_id,room_name
0001,000008,东5舍（原东院二公寓2）,3,00000763,东5舍-308
0001,000008,东5舍（原东院二公寓2）,3,00000764,东5舍-309
0001,000008,东5舍（原东院二公寓2）,3,00000765,东5舍-310
0001,000008,东5舍（原东院二公寓2）,3,00000766,东5舍-311
0001,000008,东5舍（原东院二公寓2）,3,00000767,东5舍-312
0001,000008,东5舍（原东院二公寓2）,3,00000768,东5舍-313
0001,000008,东5舍（原东院二公寓2）,3,00000769,东5舍-314
0001,000008,东5舍（原东院二公寓2）,3,00000770,东5舍-315
0001,000008,东5舍（原东院二公寓2）,3,00000771,东5舍-316
0001,000008,东5舍（原东院二公寓2）,3,00000772,东5舍-317
0001,000008,东5舍（原东院二公寓2）,4,00000773,东5舍-401
0001,000008,东5舍（原东院二公寓2）,4,00000774,东5舍-402
0001,000008,东5舍（原东院二公寓2）,4,00000775,东5舍-403
0001,000008,东5舍（原东院二公寓2）,4,00000776,东5舍-404
0001,000008,东5舍（原东院二公寓2）,4,00000777,东5舍-405
0001,000008,东5舍（原东院二公寓2）,4,00000778,东5舍-406
0001,000008,东5舍（原东院二公寓2）,4,00000779,东5舍-407
0001,000008,东5舍（原东院二公寓2）,4,00000780,东5舍-408
0001,000008,东5舍（原东院二公寓2）,4,00000781,东5舍-409
0001,000008,东5舍（原东院二公寓2）,4,00000782,东5舍-410
0001,000008,东5舍（原东院二公寓2）,4,00000783,东5舍-411
0001,000008,东5舍（原东院二公寓2）,4,00000784,东5舍-412
0001,000008,东5舍（原东院二公寓2）,4,00000785,东5舍-413
0001,000008,东5舍（原东院二公寓2）,4,00000786,东5舍-414
0001,000008,东5舍（原东院二公寓2）,4,00000787,东5舍-415
0001,000008,东5舍（原东院二公寓2）,4,00000788,东5舍-416
0001,000008,东5舍（原东院二公寓2）,4,00000789,东5舍-417
0001,000008,东5舍（原东院二公寓2）,5,00000790,东5舍-501
0001,000008,东5舍（原东院二公寓2）,5,00000791,东5舍-502
0001,000008,东5舍（原东院二公寓2）,5,00000792,东5舍-503
0001,000008,东5舍（原东院二公寓2）,5,00000793,东5舍-504
0001,000008,东5舍（原东院二公寓2）,5,00000794,东5舍-505
0001,000008,东5舍（原东院二公寓2）,5,00000795,东5舍-506
0001,000008,东5舍（原东院二公寓2）,5,00000796,东5舍-507
0001,000008,东5舍（原东院二公寓2）,5,00000797,东5舍-508
0001,000008,东5舍（原东院二公寓2）,5,00000798,东5舍-509
